"","title","message","impressions","paid_for_by","advertiser","page","date"
"3452","BOLD PAC","<p>Donald Trump could really FIRE Robert Mueller at any moment. He already tried twice! It's CRITICAL we protect Democracy and make sure Mueller can expose the full truth about Trump's ties to Russia. <br> Sign your name to PROTECT Robert Mueller's investigation from Trump.</p>",2,"","BOLD PAC","https://www.facebook.com/boldpac/",2018-06-15
"3453","National Democratic Training Committee","<p>Democrats need a strong progressive candidate to defeat Donald Trump in 2020. Hillary Clinton won the popular vote by nearly 3 MILLION votes -- Trump won because of Russian interference. Is she our best chance to STOP him? We want to hear from our supporters. Should Hillary run for President in 2020?</p>",5,"the National Democratic Training Committee","National Democratic Training Committee","https://www.facebook.com/wetraindems/",2018-10-04
"3454","BOLD PAC","<p>Donald Trump could really FIRE Robert Mueller at any moment. He already tried twice! It's CRITICAL we protect Democracy and make sure Mueller can expose the full truth about Trump's ties to Russia. <br> Sign your name to PROTECT Robert Mueller's investigation from Trump.</p>",2,"","BOLD PAC","https://www.facebook.com/boldpac/",2018-06-17
"3455","Human Rights Watch","<p>Syria. Russia. Burma. Venezuela. It’s been a difficult year for human rights. Our resources are spread thin. Help fund HRW’s critical work. We need you now more than ever.</p>",2,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-16
"3456","Stand Up America","<p>We now know that Donald Trump Jr., Paul Manafort, and Jared Kushner lied about their contacts with Russians close to the Kremlin. As Robert Mueller’s investigation closes in, Trump is panicking. Make sure he doesn’t evade responsibility or pardon himself. Tell Congress to protect the investigation so we get the truth. Sign the petition.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-06-17
"3457","Human Rights Watch","<p>Russia is providing military support to the Syrian government despite evidence that Syrian forces have deliberately targeted civilians since 2013. Help Human Rights Watch hold abusive governments to account.</p>",1,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-16
"3458","Human Rights Watch","<p>Russia is providing military support to the Syrian government despite evidence that Syrian forces have deliberately targeted civilians since 2013. Help Human Rights Watch hold abusive governments to account.</p>",1,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-14
"3459","Human Rights Watch","<p>Syria. Russia. Burma. Venezuela. It’s been a difficult year for human rights. Our resources are spread thin. Help fund HRW’s critical work. We need you now more than ever.</p>",5,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-13
"3460","Human Rights Watch","<p>Russia is providing military support to the Syrian government despite evidence that Syrian forces have deliberately targeted civilians since 2013. Help Human Rights Watch hold abusive governments to account.</p>",1,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-12
"3461","Human Rights Watch","<p>Russia is providing military support to the Syrian government despite evidence that Syrian forces have deliberately targeted civilians since 2013. Help Human Rights Watch hold abusive governments to account.</p>",1,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-12
"3462","Human Rights Watch","<p>Russia is providing military support to the Syrian government despite evidence that Syrian forces have deliberately targeted civilians since 2013. Help Human Rights Watch hold abusive governments to account.</p>",1,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-12
"3463","Human Rights Watch","<p>Syria. Russia. Burma. Venezuela. It’s been a difficult year for human rights. Our resources are spread thin. Help fund HRW’s critical work. We need you now more than ever.</p>",6,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-12
"3464","Human Rights Watch","<p>Syria. Russia. Burma. Venezuela. It’s been a difficult year for human rights. Our resources are spread thin. Help fund HRW’s critical work. We need you now more than ever.</p>",1,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-11
"3465","Human Rights Watch","<p>Russia is providing military support to the Syrian government despite evidence that Syrian forces have deliberately targeted civilians since 2013. Help Human Rights Watch hold abusive governments to account.</p>",1,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-10
"3466","Stand Up America","<p>Mueller just revealed that Donald Trump is officially under criminal investigation for obstruction of justice and illegal coordination with the Russian government. Evidence is stacking up against him, and he's panicking. We need Congress to pass legislation to protect special counsel Robert Mueller and his investigation. Add your name to demand action.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-06-09
"3467","MoveOn.org","<p>The truth needs to be released about the Trump-Russia investigation, and Donald Trump’s refusal to release the Democratic rebuttal to the “Nunes memo” is his latest partisan attempt to stay in the shadows. Will you sign this petition demanding transparency?</p>",2,"","MoveOn.org","https://www.facebook.com/moveon/",2018-02-14
"3468","Jared Polis","<p>Attacks on Bob Mueller, his Russia investigation, and our justice system are dangerous and undemocratic. We MUST protect Mueller from partisan attacks at all costs.</p>",1,"","","https://www.facebook.com/PolisForColorado/",2018-02-27
"3469","BOLD PAC","<p>Donald Trump could really FIRE Robert Mueller at any moment. He already tried twice! It's CRITICAL we protect Democracy and make sure Mueller can expose the full truth about Trump's ties to Russia. <br> Sign your name to PROTECT Robert Mueller's investigation from Trump.</p>",1,"","BOLD PAC","https://www.facebook.com/boldpac/",2018-07-03
"3470","VICE News","<p>The hacker who stole emails from the Democratic National Committee was identified as a member of Russia’s elite GRU intelligence agency.</p>",1,"","VICE News","https://www.facebook.com/vicenews/",2018-03-23
"3471","Really American","<p>Want the FBI to investigate Paul Ryan's ties to Russiagate? Sign this!</p>",1,"","","https://www.facebook.com/reallyamerican/",2018-01-14
"3472","The Christian Left","<p>Make a contribution to our cause if you can. We've devoted the better part of our lives to this effort for 10 years now.</p><p> We've always known The ""Christian"" Right was an apostasy that had nothing to do with Jesus. 10 years ago we set up a place where Christian progressives an their allies could gather, discuss the events of the day, and offer support to each other without harassment from conservative ""Christian"" trolls.</p><p> Over the past few weeks we've even learned that this well<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show"">-organized, well-funded band of right-wing apostates has been infiltrated by Russian spies. It didn't surprise us one bit. There's something very off, and very wrong with their entire ideology and it certainly doesn't represent anything close to the teachings of Jesus.</span></p><p> We're user supported. We survive month in and month out only through your support. Here's now to make a donation: <a href=""https://www.paypal.com/cgi-bin/webscr"">https://www.paypal.com/cgi-bin/webscr…</a></p>",1,"The Christian Left","The Christian Left","https://www.facebook.com/TheChristianLeft/",2018-07-21
"3473","Martin Heinrich","<p>It's undeniable — the Russians waged an influence campaign to undermine our elections. The only question left is how do we prevent it from happening again.</p>",1,"","Martin Heinrich","https://www.facebook.com/TeamHeinrich/",2018-02-17
"3474","MoveOn","<p>People power is the only thing that can stop Donald Trump's abuse of power.  Sign up to join emergency ""Nobody is Above the Law"" rallies around the country if Donald Trump fires special counsel Robert Mueller from the Trump-Russia investigation.</p>",2,"","MoveOn","https://www.facebook.com/moveon/",2018-05-25
"3475","Joe Kennedy III","<p>The 2018 elections are approaching quickly. We must be ready and able to prevent any future Russian meddling in our elections. That’s why I’m calling for a National Russian Threat Response Center to unite key forces investigating the gaps in our intelligence collection. Add your name to protect our democracy!</p>",2,"","Joe Kennedy III","https://www.facebook.com/JoeKennedyforCongress/",2018-05-28
"3476","Human Rights Watch","<p>Syria. Russia. Burma. Venezuela. It’s been a difficult year for human rights. Our resources are spread thin. Help fund HRW’s critical work. We need you now more than ever.</p>",2,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-24
"3477","Stand Up America","<p>The fate of our 2018 and 2020 elections are at stake if we don’t get to the bottom of the Trump-Russia investigation. Trump has signaled that he'll pardon himself and his family members, and he's threatening to fire special counsel Mueller. It’s up to Congress to ensure the investigation is protected and people are held accountable. Sign the petition now.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-05-27
"3478","Gayle McLaughlin for California Lieutenant  Governor - VOTE JUNE 5","<p>A $717 BILLION spending bill just passed Congress thanks to 131 DEMOCRATS VOTING YES to vastly expand America's nuclear arsenal, putting us ever more hazardously on the path to future war. This is a perfect example of the establishment, corporate two-party model of ""governance"" where instead of standing for principle – or even having principle to begin with – members of the Democratic Party join arm in arm with their so-called adversaries and do the bidding of their military-industrial complex donors. With chaos looming on so many fronts – Iran, North Korea, Syria, Russia – de-escalation of tensions is what we need, not massive new nuclear investments that show our country's readiness to fight, rather than to wage peace.</p>",6,"","Gayle McLaughlin for California Lieutenant  Governor - VOTE JUNE 5","https://www.facebook.com/GayleforCA/",2018-05-26
"3479","The New Yorker","<p>The threat is clear: children who have been detained at protests in Russia may be removed from their families.</p>",2,"","The New Yorker","https://www.facebook.com/newyorker/",2018-05-21
"3480","Personal Democracy Forum","<p>Earlier this month Congress released more than 3,000 Facebook ads Russian operatives used to influence the outcome of the 2016 election. It’s just one example of how much dark media has infiltrated our democracy. Tech will play an important role in the future of our government. We have to make sure tech works for good, not evil. </p><p> Renee DiResta is leading the charge at Data for Democracy. The problem of disinformation is bigger than anyone fully understands, and the dirty litt<span class=""text_exposed_hide"">...</span><span class=""text_exposed_show"">le secret is that no one--not the platforms, government agencies, watchdog groups, journalists--really has their arms around the whole story. If we don't figure out how to think bigger and collaborate more effectively, we may not be able to solve the disinformation problem.  </span></p><p> This important conversation will focus on how we can withstand those trying to corrupt our democracy today. Want to learn how you can be part of the solution? </p><p> Click the link here and register now to spend the day with Renee: <a href=""https://bit.ly/PDFPROMO"">http://bit.ly/PDFPROMO</a></p>",1,"","Personal Democracy Forum","https://www.facebook.com/PersonalDemocracy/",2018-05-23
"3481","Stand Up America","<p>ABC reports that 49% of Americans think Trump committed a crime in connection with Russia’s election hacking. It’s time for Congress to act. Tell Congress: Protect Robert Mueller’s investigation. Sign the petition.</p>",2,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-05-17
"3482","Stand Up America","<p>Special counsel Robert Mueller is investigating the Trump campaign’s alleged collusion with Russia during the 2016 election. Now, with the investigation closing in, Trump is panicking and threatening to fire Mueller. Demand Congress protects the investigation. Sign the petition today!</p>",70,"","","https://www.facebook.com/StandUpAmerica/",2017-10-24
"3483","Stand Up America","<p>When Trump pardoned Sheriff Joe Arpaio, he showed he has no hesitation to use his presidential pardon power to protect his inner circle. We can’t let that happen with the Trump-Russia investigation. It’s up to Congress to ensure that people are held accountable. Sign the petition today.</p>",1,"","","https://www.facebook.com/StandUpAmerica/",2017-10-15
"3484","Democratic Coalition Against Trump","<p>Mike Pence yesterday said almost word for word what Nixon said to Congress six months before he was forced to resign in disgrace. Pence is also complicit in Trump's crimes, especially with his lies about what he  knew about Flynn during the transition and the false stories he gave regarding why Comey was fired. </p><p> TAKE ACTION: As the <a class=""_58cn""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">TrumpRussia</span></span></a> lies and indictments pile up, don’t let the GOP and Fox News shut down this treason probe - tell Congress to <a class=""_58cn""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">ProtectMueller</span></span></a> here: <a href=""http://bit.ly/2z938Ae"">http://bit.ly/2z938Ae</a></p>",2,"","Democratic Coalition Against Trump","https://www.facebook.com/TheDemocraticCoalition/",2018-05-11
"3485","Center For American Progress Action Fund","<p>Struggling to keep up with all the <a class=""_58cn"" href=""https://www.facebook.com/hashtag/trumprussia""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">TrumpRussia</span></span></a> developments?</p><p> Same. That's why we're lucky to have The Moscow Project and Bradley Whitford breaking the entire saga down for us. <a class=""_58cn"" href=""https://www.facebook.com/hashtag/cultureofcorruption""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">CultureOfCorruption</span></span></a></p>",2,"","Center For American Progress Action Fund","https://www.facebook.com/AmericanProgressAction/",2018-05-10
"3486","Stand Up America","<p>Mueller just revealed that Donald Trump is officially under criminal investigation for obstruction of justice and illegal coordination with the Russian government. Evidence is stacking up against him, and he's panicking. We need Congress to pass legislation to protect special counsel Robert Mueller and his investigation. Add your name to demand action.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-05-10
"3487","Environmental Progress","<p>In the wake of a new report warning of climate change, environmentalists will rally in Munich, Germany this Sunday to demand a halt to nuclear plant closures, which they say are increasing air pollution and locking-in fossil fuels.</p><p> Michael's latest column for Forbes — please share!<br> ________________________</p><p> Over the last year, environmentalists have faulted Germany for abandoning its 2020 climate goals, bulldozing an ancient forest to mine for coal, and exporting deadly air pollution to its neighbors.</p><p> “I hope people see that what motivates nuclear supporters is the wish to leave a better world to our children,” said Iida Ruishalme of Mothers for Nuclear. “We want to let friends of nuclear know that they are not alone.”</p><p> Organizers from over a dozen grassroots environmental groups expect hundreds of pro-nuclear “atomic humanists” to come from across Europe to Sunday’s “Nuclear Pride Fest” in Munich’s Marienplatz from 10 am to 4 pm.</p><p> The environmentalists point to evidence that every time nuclear plants are closed they are replaced mostly by fossil fuels because solar and wind are so unreliable.</p><p> Organizers say the Nuclear Pride Fest will be the first time environmentalists have rallied in favor of nuclear. Their goal is both to urge the continued operation of nuclear plants and to confront what they say is an irrational stigma.</p><p> “At the very least,” said Amardeo Sarma, co-founder of the Ecomodernist Society, “Germany should stop trying to intimidate other European countries to close their nuclear plants.”</p><p> Despite having spent $580 billion on renewables like solar and wind, German emissions have remained unchanged since 2009, thanks its abandonment of nuclear power, which does not produce greenhouse gas emissions.</p><p> Had Germany spent that $580 billion on nuclear instead of renewables and the fossil plant upgrades and grid expansions they require, it could have replaced all of the fossil fuels it uses for both electricity and transportation.</p><p> And now, energy experts predict, German emissions will rise in 2018, given the closure of a nuclear reactor in the final hours of 2017.</p><p> “Pro-nuclear people are motivated by their love of nature and humankind,” said Fest co-sponsor, Rebecca Lohfert, from Denmark. “The scientific evidence for nuclear is overwhelming and yet it is still taboo to be pro-nuclear.”</p><p> Climate isn’t the only motivation for the protesters. Bjorn Peters, the head of energy policy and analysis at the German Employers Association (DAV) warned, ""Bavaria cannot afford the phase-out of its remaining two nuclear power plants (Gundremmingen C and Isar 2) without severe risks of power cuts.""</p><p> “The cards will be reshuffled when we experience blackouts,” said Rainer Klute of Nuklearia, a pro-nuclear German group. “Gas-fired power stations will increase costs, emissions, and dependance on Russian natural gas.”</p><p> While a massive electrical grid expansion to support solar and wind is “catastrophically behind schedule,” according to its energy minister, Germany’s construction of a new, $11 billion pipeline to bring more natural gas from Russia is on-schedule.</p><p> Germany is struggling in other ways. Electricity prices have increased 50% over the last decade and, despite a 9% increase in solar panels since 2015, Germany produced less electricity from solar in 2017 than in 2015 for the simple reason that it was less sunny.</p><p> Germany in recent years has pressured its neighbors to close nuclear plants by raising fears and threatening to cut off fuel supplies. And in response to recent elections, Spain is seeking to close its nuclear plants.</p><p> Not all European nations are backing away from nuclear. Last November, French president Emmanuel Macron faulted German nuclear closures. “They worsened their CO2 footprint, it wasn’t good for the planet. So I won’t do that,” said Macron.</p><p> France’s electricity supply is 12 times less carbon-intensive than Germany’s. “If European leaders follow the example of President Macron,” said Sarma, “we stand a chance of limiting damage from climate change.”</p><p> <a href=""https://www.forbes.com/sites/michaelshellenberger/2018/10/15/in-wake-of-terrifying-climate-report-german-environmentalists-will-in-a-twist-rally-for-nuclear/"">https://www.forbes.com/…/in-wake-of-terrifying-climate-re…/…</a></p>",1,"Environmental Progress","Environmental Progress","https://www.facebook.com/environmentalprogress/",2018-10-20
"3488","Stand Up America","<p>The NRA spent at least $30 million supporting Donald Trump in 2016; double what they spent supporting Mitt Romney. Now, they’re reportedly under criminal investigation by the FBI for their ties to Russia and possibly funneling Russian money to help Trump win. They need to be held accountable. Join our fight to expose the deep ties between the NRA and Russia.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-05-09
"3489","Stand Up America","<p>We now know that Donald Trump Jr., Paul Manafort, and Jared Kushner lied about their contacts with Russians close to the Kremlin. As Robert Mueller’s investigation closes in, Trump is panicking. Make sure he doesn’t evade responsibility or pardon himself. Tell Congress to protect the investigation so we get the truth. Sign the petition.</p>",2,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-05-09
"3490","Human Rights Watch","<p>Russia is providing military support to the Syrian government despite evidence that Syrian forces have deliberately targeted civilians since 2013. Help Human Rights Watch hold abusive governments to account.</p>",2,"","Human Rights Watch","https://www.facebook.com/HumanRightsWatch/",2018-06-16
"3491","Seth Moulton","<p>Donald Trump has already asked why he shouldn’t just fire Special Counsel Robert Mueller -- and right now, there’s no law stopping him. </p><p> Seth Moulton is co-sponsoring the Special Counsel Independence Protection Act to protect the investigation into Russian interference in our election. Add your name to demand Congress pass this crucial bill → <a href=""https://bit.ly/2HLABIr"">https://bit.ly/2HLABIr</a></p>",1,"","Seth Moulton","https://www.facebook.com/SethMoulton/",2018-05-07
"3492","Kialo","<p>We now know what Mueller wants to ask Trump. And some of those questions are pretty detailed. Why won't Trump talk to Mueller even if he knows the questions in advance? Join the Kialo debate on whether Trump colluded with Russia!</p>",2,"","Kialo","https://www.facebook.com/kialo/",2018-05-07
"3493","Stand Up America","<p>Just as more Republicans are standing up for what's right and getting behind a bill to protect the Trump-Russia investigation, Mitch McConnell says he'll use his power to stand in the way of it getting a vote. That’s unacceptable. Trump has already tried to fire Mueller twice and could follow through any day now. Congress has the power to stop him, but only if we demand they act. Add your name to join the call.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-05-06
"3494","Tom Steyer","<p>First, it was obstructing justice. Now, they're attacking the integrity of the FBI. And Republicans in Congress aren’t just looking the other way—with this memo, they’re going along with it. That makes them co-conspirators. </p><p> The American people need to know how the Russians pulled off their operation in 2016, and what our elected officials are doing to stop it from happening again. The sanctity of our elections and the stability of our democracy depends on it. <a href=""http://www.needtoimpeach.com/"">www.needtoimpeach.com</a></p>",1,"","Tom Steyer","https://www.facebook.com/officialtomsteyer/",2018-02-07
"3495","Stand Up America","<p>The top two officials handling the Trump-Russia probe are squarely in Trump’s sights, and the investigation into Trump’s ties to Russia is in jeopardy. Congress has a bipartisan bill right now that would protect Mueller’s investigation -- we need to demand they pass it right now. Join the fight today.</p>",2,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-04-16
"3496","David Shapiro","<p>President Trump ordered airstrikes in Syria and claimed that there will be a ""sustained response"". Certainly, the horrific and cruel behavior of Assad needs to be dealt with on an international level. However, instead of telegraphing the airstrike to Syria and Russia, the president should have brought a comprehensive military plan to Congress for approval, which is required by our Constitution. He evidently understood that concept when President Obama was in office.</p>",1,"","David Shapiro","https://www.facebook.com/davidshapiroforcongress/",2018-04-14
"3497","Stand Up America","<p>Robert Mueller earned the bronze star with valor for his service in Vietnam. Trump deferred five times for “bone spurs.” Today, Mueller’s mission is to uncover the truth about Trump’s ties to Russia, and Trump is attacking HIS character. Join us in defending this American hero from GOP attacks.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-04-14
"3498","Terry McAuliffe","<p>Robert Mueller’s investigation into Russian interference in our elections must continue unhindered. But Donald Trump and the GOP are doing everything they can to block it. </p><p> Add your name to demand that Congress act immediately to protect the investigation from outside interference.</p>",1,"","Terry McAuliffe","https://www.facebook.com/terrymcauliffe/",2018-04-13
"3499","Serve America","<p>Questions remain unanswered about Russian influence on our election, but Republicans in the House of Representatives have closed their investigation. </p><p> We still don’t know how much influence Russian forces had on our election, or if there were any Americans involved. And worst of all -- we don’t have a plan to stop it from happening again. </p><p> Join Serve America and demand a complete investigation of the Russian interference into our election: <a href=""https://bit.ly/2uYyFXZ"">https://bit.ly/2uYyFXZ</a></p>",1,"","Serve America","https://www.facebook.com/serveamerica/",2018-04-11
"3500","Democratic Association of Secretaries of State","<p>The U.S. intelligence community is in agreement that Russia attempted to influence our elections in 2016. Join Democratic Secretaries of State and stand up against these threats to America's electoral system.</p>",1,"","Democratic Association of Secretaries of State","https://www.facebook.com/DemsOfState/",2018-04-11
"3501","Debbie Stabenow","<p>The New York Times recently reported that the State Department was granted $120 million to fight Russian meddling, but has spent $0. This news comes on the heels of Special Prosecutor Robert Mueller’s indictment of 13 Russians for 2016 election meddling.</p><p> Free and fair elections are the cornerstone of our democracy. Add your name now to tell the Trump administration to stand up for America and end Russian meddling in our elections → <a href=""http://bit.ly/2Idjc8F"">http://bit.ly/2Idjc8F</a></p>",15,"","Debbie Stabenow","https://www.facebook.com/stabenow/",2018-03-16
"3502","Andrew Janz","<p>Devin Nunes has been caught sharing classified information from the Russia probe with Trump while keeping the truth from the American people. Speaker Ryan has refused to punish him or put measures in place to prevent another abuse of power. And now, Nunes is at it again with a new conspiracy theory aimed to discredit the FBI and the Justice Department.</p><p> Speaker Ryan could go to prison for allowing Nunes to obstruct justice, leak information and violate his recusal from the Trump/Russia probe over and over again.</p>",2,"","Andrew Janz","https://www.facebook.com/andrewjanzforcongress/",2018-04-10
"3503","Serve America","<p>Questions remain unanswered about Russian influence on our election, but Republicans in the House of Representatives have closed their investigation. </p><p> We still don’t know how much influence Russian forces had on our election, or if there were any Americans involved. And worst of all -- we don’t have a plan to stop it from happening again. </p><p> Join Serve America and demand a complete investigation of the Russian interference into our election: <a href=""https://bit.ly/2uYyFXZ"">https://bit.ly/2uYyFXZ</a></p>",1,"","Serve America","https://www.facebook.com/serveamerica/",2018-04-09
"3504","Debbie Stabenow","<p>After the firing of Deputy FBI Director Andrew McCabe and President Trump’s tweet storm about the FBI’s Russia investigation, it’s clear the heat is getting turned up on Robert Mueller. </p><p> Mueller’s investigation will get to the bottom of what happened in 2016, so we can ensure it never happens again. Add your name right now and tell Republicans in Congress to take action to protect the Russia investigation → <a href=""http://bit.ly/2FOiam5"">http://bit.ly/2FOiam5</a></p>",1,"","Debbie Stabenow","https://www.facebook.com/stabenow/",2018-04-07
"3505","Stand Up America","<p>Robert Mueller is a true patriot. He’s a highly-decorated former Marine, former head of the DOJ’s criminal division, and the second-longest serving FBI director in history. Today, his mission is to uncover the truth about Trump’s ties to Russia. His investigation is accelerating, and so are Trump’s attacks. Trump will stop at nothing to smear him -- it’s up to us to stand with him. Join us today.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-04-06
"3506","Stand Up America","<p>Robert Mueller earned the bronze star with valor for his service in Vietnam. Trump deferred five times for “bone spurs.” Today, Mueller’s mission is to uncover the truth about Trump’s ties to Russia, and Trump is attacking HIS character. Join us in defending this American hero from GOP attacks.</p>",1,"","Stand Up America","https://www.facebook.com/StandUpAmerica/",2018-04-05
"3507","Raja for Congress","<p>With 13 indictments for Russian individuals and 3 for Russian companies for interfering with the 2016 election, it's clear that we need Special Counsel Robert Mueller's investigation now more than ever. </p><p> Help protect the Russia investigation -- add your name now &gt;&gt; <a href=""http://bit.ly/2oEfOuO"">http://bit.ly/2oEfOuO</a></p>",2,"","Raja for Congress","https://www.facebook.com/rajaforcongress/",2018-04-04
"3508","Robert Reich","<p>Rox News host Con Mannity is an old-school conservative who believes in reducing the deficit, states' rights, free trade, and standing up to the Russians. But lately everything seems upside down. Happy April Fools.</p>",5,"","Robert Reich","https://www.facebook.com/RBReich/",2018-04-02
"3509","Joe Kennedy III","<p>The 2018 elections are approaching quickly. We must be ready and able to prevent any future Russian meddling in our elections. That’s why I’m calling for a National Russian Threat Response Center to unite key forces investigating the gaps in our intelligence collection. Add your name to protect our democracy!</p>",4,"","Joe Kennedy III","https://www.facebook.com/JoeKennedyforCongress/",2018-03-30
"3510","Albemarle County Democratic Party","<p>Wait, OUR congressman, <a class=""_58cn"" href=""https://www.facebook.com/hashtag/onetermtom""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">OneTermTom</span></span></a> Garrett, is hanging out with shady characters?! We can hardly believe it...</p><p> <a class=""_58cn"" href=""https://www.facebook.com/hashtag/jasonkesslerphoto""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">JasonKesslerPhoto</span></span></a> <a class=""_58cn"" href=""https://www.facebook.com/hashtag/garrettbackedroymoore""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">GarrettBackedRoyMoore</span></span></a> <a class=""_58cn"" href=""https://www.facebook.com/hashtag/garrettbackstrump""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">GarrettBacksTrump</span></span></a> <a class=""_58cn"" href=""https://www.facebook.com/hashtag/russiaisnotourfriend""><span class=""_5afx""><span class=""_58cl _5afz"">#</span><span class=""_58cm"">RussiaIsNotOurFriend</span></span></a> <br> Background: <a href=""http://cnn.it/2IchPar"">http://cnn.it/2IchPar</a>, <a href=""http://cnn.it/2DFOhP5"">http://cnn.it/2DFOhP5</a> and <a href=""http://bit.ly/2HLUdbF"">http://bit.ly/2HLUdbF</a> </p><p> <a href=""https://twitter.com/Isikoff/status/975841194860318721"">https://twitter.com/Isikoff/status/975841194860318721</a></p>",1,"","Albemarle County Democratic Party","https://www.facebook.com/AlbemarleDems/",2018-03-28
"3511","Debbie Stabenow","<p>After the firing of Deputy FBI Director Andrew McCabe and President Trump’s tweet storm about the FBI’s Russia investigation, it’s clear the heat is getting turned up on Robert Mueller. </p><p> Mueller’s investigation will get to the bottom of what happened in 2016, so we can ensure it never happens again. Add your name right now and tell Republicans in Congress to take action to protect the Russia investigation → <a href=""http://bit.ly/2ICSCGx"">http://bit.ly/2ICSCGx</a></p>",3,"","Debbie Stabenow","https://www.facebook.com/stabenow/",2018-03-27
"3512","Care2","<p>URGENT. SIGN &amp; SHARE PETITION</p><p> Save Innocent Animals from Cruel Death</p><p> Ban Steel-Jaw Leghold Traps</p><p> Sign petition to ban these nasty, cruel mechanical devices</p><p> In their desperation to escape the pain and terror of being trapped, the captured animal will sometimes bite off the limb that has been caught.</p><p> The traps often catch unintended animals, including birds, pets, and animals of rare species. Trappers kill millions of animals every year, but many of those animals were unintentionally trapped. They're often refered to as ""trash"" animals because their fur isn't worth any money. </p><p> About 100 countries - excluding the United States, Canada and Russia - have so far banned the use of leghold traps on the grounds that they are inhumane and indiscriminate. </p><p> Sign this petition to demand that Congress pass legislation to ban steel-jaw leghold traps in the United States.</p>",2,"","Care2","https://www.facebook.com/Care2/",2018-03-26
"3513","Debbie Stabenow","<p>After the firing of Deputy FBI Director Andrew McCabe and President Trump’s tweet storm about the FBI’s Russia investigation, it’s clear the heat is getting turned up on Robert Mueller. </p><p> Mueller’s investigation will get to the bottom of what happened in 2016, so we can ensure it never happens again. Add your name right now and tell Republicans in Congress to take action to protect the Russia investigation → <a href=""http://bit.ly/2ICSCGx"">http://bit.ly/2ICSCGx</a></p>",2,"","Debbie Stabenow","https://www.facebook.com/stabenow/",2018-03-26
"3514","Debbie Stabenow","<p>The New York Times recently reported that the State Department was granted $120 million to fight Russian meddling, but has spent $0. This news comes on the heels of Special Prosecutor Robert Mueller’s indictment of 13 Russians for 2016 election meddling.</p><p> Free and fair elections are the cornerstone of our democracy. Do you think the Trump administration should  stand up for America and end Russian meddling in our elections? Take the one question survey → <a href=""http://bit.ly/2oTXiQ6"">http://bit.ly/2oTXiQ6</a></p>",4,"","Debbie Stabenow","https://www.facebook.com/stabenow/",2018-03-26
